time,hr,hrv,spo2,respRate,hrSuccess,spo2Success
2026-07-07T23:50:00.000Z,59,47,18,0,true,false
2026-07-07T23:52:30.000Z,18,0,95,118,false,true
2026-07-07T23:55:00.000Z,59,52,18,0,true,false
2026-07-07T23:57:30.000Z,18,0,18,0,false,false
2026-07-08T00:00:00.000Z,57,58,18,0,true,false
2026-07-08T00:02:30.000Z,18,0,18,0,false,false
2026-07-08T00:05:00.000Z,54,59,18,0,true,false
2026-07-08T00:07:30.000Z,18,0,94,108,false,true
2026-07-08T00:10:00.000Z,56,73,18,0,true,false
2026-07-08T00:12:30.000Z,18,0,18,0,false,false
2026-07-08T00:15:00.000Z,60,79,18,0,true,false
2026-07-08T00:17:30.000Z,18,0,18,0,false,false
2026-07-08T00:20:00.000Z,58,79,18,0,true,false
2026-07-08T00:22:30.000Z,18,0,96,116,false,true
2026-07-08T00:25:00.000Z,58,42,18,0,true,false
2026-07-08T00:27:30.000Z,18,0,18,0,false,false
2026-07-08T00:30:00.000Z,57,38,18,0,true,false
2026-07-08T00:32:30.000Z,18,0,18,0,false,false
2026-07-08T00:35:00.000Z,58,43,18,0,true,false
2026-07-08T00:37:30.000Z,18,0,96,121,false,true
2026-07-08T00:40:00.000Z,54,44,18,0,true,false
2026-07-08T00:42:30.000Z,18,0,18,0,false,false
2026-07-08T00:45:00.000Z,59,46,18,0,true,false
2026-07-08T00:47:30.000Z,18,0,18,0,false,false
2026-07-08T00:50:00.000Z,59,74,18,0,true,false
2026-07-08T00:52:30.000Z,18,0,91,125,false,true
2026-07-08T00:55:00.000Z,57,46,18,0,true,false
2026-07-08T00:57:30.000Z,18,0,18,0,false,false
2026-07-08T01:00:00.000Z,58,58,18,0,true,false
2026-07-08T01:02:30.000Z,18,0,18,0,false,false
2026-07-08T01:05:00.000Z,57,48,18,0,true,false
2026-07-08T01:07:30.000Z,18,0,97,125,false,true
2026-07-08T01:10:00.000Z,58,51,18,0,true,false
2026-07-08T01:12:30.000Z,18,0,18,0,false,false
2026-07-08T01:15:00.000Z,18,0,18,0,false,false
2026-07-08T01:17:30.000Z,18,0,18,0,false,false
2026-07-08T01:20:00.000Z,18,0,18,0,false,false
2026-07-08T01:22:30.000Z,18,0,95,114,false,true
2026-07-08T01:25:00.000Z,61,80,18,0,true,false
2026-07-08T01:27:30.000Z,18,0,18,0,false,false
2026-07-08T01:30:00.000Z,59,60,18,0,true,false
2026-07-08T01:32:30.000Z,18,0,18,0,false,false
2026-07-08T01:35:00.000Z,59,59,18,0,true,false
2026-07-08T01:37:30.000Z,18,0,94,114,false,true
2026-07-08T01:40:00.000Z,58,70,18,0,true,false
2026-07-08T01:42:30.000Z,18,0,18,0,false,false
2026-07-08T01:45:00.000Z,60,79,18,0,true,false
2026-07-08T01:47:30.000Z,18,0,18,0,false,false
2026-07-08T01:50:00.000Z,18,0,18,0,false,false
2026-07-08T01:52:30.000Z,18,0,95,116,false,true
2026-07-08T01:55:00.000Z,59,71,18,0,true,false
2026-07-08T01:57:30.000Z,18,0,18,0,false,false
2026-07-08T02:00:00.000Z,57,35,18,0,true,false
2026-07-08T02:02:30.000Z,18,0,18,0,false,false
2026-07-08T02:05:00.000Z,58,88,18,0,true,false
2026-07-08T02:07:30.000Z,18,0,97,113,false,true
2026-07-08T02:10:00.000Z,56,69,18,0,true,false
2026-07-08T02:12:30.000Z,18,0,18,0,false,false
2026-07-08T02:15:00.000Z,57,64,18,0,true,false
2026-07-08T02:17:30.000Z,18,0,18,0,false,false
2026-07-08T02:20:00.000Z,58,67,18,0,true,false
2026-07-08T02:22:30.000Z,18,0,96,117,false,true
2026-07-08T02:25:00.000Z,57,38,18,0,true,false
2026-07-08T02:27:30.000Z,18,0,18,0,false,false
2026-07-08T02:30:00.000Z,56,62,18,0,true,false
2026-07-08T02:32:30.000Z,18,0,18,0,false,false
2026-07-08T02:35:00.000Z,55,60,18,0,true,false
2026-07-08T02:37:30.000Z,18,0,93,108,false,true
2026-07-08T02:40:00.000Z,60,38,18,0,true,false
2026-07-08T02:42:30.000Z,18,0,18,0,false,false
2026-07-08T02:45:00.000Z,55,77,18,0,true,false
2026-07-08T02:47:30.000Z,18,0,18,0,false,false
2026-07-08T02:50:00.000Z,60,68,18,0,true,false
2026-07-08T02:52:30.000Z,18,0,18,0,false,false
2026-07-08T02:55:00.000Z,62,48,18,0,true,false
2026-07-08T02:57:30.000Z,18,0,18,0,false,false
2026-07-08T03:00:00.000Z,60,55,18,0,true,false
2026-07-08T03:02:30.000Z,18,0,18,0,false,false
2026-07-08T03:05:00.000Z,55,48,18,0,true,false
2026-07-08T03:07:30.000Z,18,0,97,127,false,true
2026-07-08T03:10:00.000Z,57,77,18,0,true,false
2026-07-08T03:12:30.000Z,18,0,18,0,false,false
2026-07-08T03:15:00.000Z,60,64,18,0,true,false
2026-07-08T03:17:30.000Z,18,0,18,0,false,false
2026-07-08T03:20:00.000Z,61,67,18,0,true,false
2026-07-08T03:22:30.000Z,18,0,95,117,false,true
2026-07-08T03:25:00.000Z,61,52,18,0,true,false
2026-07-08T03:27:30.000Z,18,0,18,0,false,false
2026-07-08T03:30:00.000Z,59,73,18,0,true,false
2026-07-08T03:32:30.000Z,18,0,18,0,false,false
2026-07-08T03:35:00.000Z,60,42,18,0,true,false
2026-07-08T03:37:30.000Z,18,0,98,119,false,true
2026-07-08T03:40:00.000Z,54,62,18,0,true,false
2026-07-08T03:42:30.000Z,18,0,18,0,false,false
2026-07-08T03:45:00.000Z,56,53,18,0,true,false
2026-07-08T03:47:30.000Z,18,0,18,0,false,false
2026-07-08T03:50:00.000Z,61,61,18,0,true,false
2026-07-08T03:52:30.000Z,18,0,96,113,false,true
2026-07-08T03:55:00.000Z,61,43,18,0,true,false
2026-07-08T03:57:30.000Z,18,0,18,0,false,false
2026-07-08T04:00:00.000Z,60,35,18,0,true,false
2026-07-08T04:02:30.000Z,18,0,18,0,false,false
2026-07-08T04:05:00.000Z,59,59,18,0,true,false
2026-07-08T04:07:30.000Z,18,0,97,125,false,true
2026-07-08T04:10:00.000Z,58,41,18,0,true,false
2026-07-08T04:12:30.000Z,18,0,18,0,false,false
2026-07-08T04:15:00.000Z,57,77,18,0,true,false
2026-07-08T04:17:30.000Z,18,0,18,0,false,false
2026-07-08T04:20:00.000Z,59,62,18,0,true,false
2026-07-08T04:22:30.000Z,18,0,97,120,false,true
2026-07-08T04:25:00.000Z,58,54,18,0,true,false
2026-07-08T04:27:30.000Z,18,0,18,0,false,false
2026-07-08T04:30:00.000Z,58,76,18,0,true,false
2026-07-08T04:32:30.000Z,18,0,18,0,false,false
2026-07-08T04:35:00.000Z,58,80,18,0,true,false
2026-07-08T04:37:30.000Z,18,0,96,113,false,true
2026-07-08T04:40:00.000Z,56,73,18,0,true,false
2026-07-08T04:42:30.000Z,18,0,18,0,false,false
2026-07-08T04:45:00.000Z,57,58,18,0,true,false
2026-07-08T04:47:30.000Z,18,0,18,0,false,false
2026-07-08T04:50:00.000Z,57,50,18,0,true,false
2026-07-08T04:52:30.000Z,18,0,97,122,false,true
2026-07-08T04:55:00.000Z,58,50,18,0,true,false
2026-07-08T04:57:30.000Z,18,0,18,0,false,false
2026-07-08T05:00:00.000Z,56,50,18,0,true,false
2026-07-08T05:02:30.000Z,18,0,18,0,false,false
2026-07-08T05:05:00.000Z,58,47,18,0,true,false
2026-07-08T05:07:30.000Z,18,0,94,125,false,true
2026-07-08T05:10:00.000Z,58,48,18,0,true,false
2026-07-08T05:12:30.000Z,18,0,18,0,false,false
2026-07-08T05:15:00.000Z,56,63,18,0,true,false
2026-07-08T05:17:30.000Z,18,0,18,0,false,false
2026-07-08T05:20:00.000Z,62,51,18,0,true,false
2026-07-08T05:22:30.000Z,18,0,94,124,false,true
2026-07-08T05:25:00.000Z,57,88,18,0,true,false
2026-07-08T05:27:30.000Z,18,0,18,0,false,false
2026-07-08T05:30:00.000Z,60,76,18,0,true,false
2026-07-08T05:32:30.000Z,18,0,18,0,false,false
2026-07-08T05:35:00.000Z,60,49,18,0,true,false
2026-07-08T05:37:30.000Z,18,0,95,113,false,true
2026-07-08T05:40:00.000Z,60,76,18,0,true,false
2026-07-08T05:42:30.000Z,18,0,18,0,false,false
2026-07-08T05:45:00.000Z,58,58,18,0,true,false
2026-07-08T05:47:30.000Z,18,0,18,0,false,false
2026-07-08T05:50:00.000Z,58,54,18,0,true,false
2026-07-08T05:52:30.000Z,18,0,94,122,false,true
2026-07-08T05:55:00.000Z,58,65,18,0,true,false
2026-07-08T05:57:30.000Z,18,0,18,0,false,false
2026-07-08T06:00:00.000Z,56,48,18,0,true,false
2026-07-08T06:02:30.000Z,18,0,18,0,false,false
2026-07-08T06:05:00.000Z,57,43,18,0,true,false
2026-07-08T06:07:30.000Z,18,0,96,111,false,true
2026-07-08T06:10:00.000Z,58,62,18,0,true,false
2026-07-08T06:12:30.000Z,18,0,18,0,false,false
2026-07-08T06:15:00.000Z,60,64,18,0,true,false
2026-07-08T06:17:30.000Z,18,0,18,0,false,false
2026-07-08T06:20:00.000Z,54,58,18,0,true,false
2026-07-08T06:22:30.000Z,18,0,97,108,false,true
2026-07-08T06:25:00.000Z,57,67,18,0,true,false
2026-07-08T06:27:30.000Z,18,0,18,0,false,false
2026-07-08T06:30:00.000Z,60,39,18,0,true,false
2026-07-08T06:32:30.000Z,18,0,18,0,false,false
2026-07-08T06:35:00.000Z,59,65,18,0,true,false
2026-07-08T06:37:30.000Z,18,0,96,113,false,true
2026-07-08T06:40:00.000Z,60,57,18,0,true,false
2026-07-08T06:42:30.000Z,18,0,18,0,false,false
2026-07-08T06:45:00.000Z,60,47,18,0,true,false
2026-07-08T06:47:30.000Z,18,0,18,0,false,false
2026-07-08T06:50:00.000Z,62,67,18,0,true,false
2026-07-08T06:52:30.000Z,18,0,94,126,false,true
2026-07-08T06:55:00.000Z,58,54,18,0,true,false
2026-07-08T06:57:30.000Z,18,0,18,0,false,false
2026-07-08T07:00:00.000Z,69,52,18,0,true,false
2026-07-08T07:02:30.000Z,18,0,18,0,false,false
2026-07-08T07:05:00.000Z,72,45,18,0,true,false
2026-07-08T07:07:30.000Z,18,0,18,0,false,false
2026-07-08T07:10:00.000Z,96,32,97,120,true,true
2026-07-08T07:12:30.000Z,18,0,18,0,false,false
2026-07-08T07:15:00.000Z,71,43,18,0,true,false
2026-07-08T07:17:30.000Z,18,0,18,0,false,false
2026-07-08T07:20:00.000Z,69,37,18,0,true,false
2026-07-08T07:22:30.000Z,18,0,18,0,false,false
2026-07-08T07:25:00.000Z,74,40,95,125,true,true
2026-07-08T07:27:30.000Z,18,0,18,0,false,false
2026-07-08T07:30:00.000Z,73,36,18,0,true,false
2026-07-08T07:32:30.000Z,18,0,18,0,false,false
2026-07-08T07:35:00.000Z,71,42,18,0,true,false
2026-07-08T07:37:30.000Z,18,0,18,0,false,false
2026-07-08T07:40:00.000Z,67,54,95,125,true,true
2026-07-08T07:42:30.000Z,18,0,18,0,false,false
2026-07-08T07:45:00.000Z,70,63,18,0,true,false
2026-07-08T07:47:30.000Z,18,0,18,0,false,false
2026-07-08T07:50:00.000Z,98,29,18,0,true,false
2026-07-08T07:52:30.000Z,18,0,18,0,false,false
2026-07-08T07:55:00.000Z,72,30,97,122,true,true
2026-07-08T07:57:30.000Z,18,0,18,0,false,false
2026-07-08T08:00:00.000Z,69,42,18,0,true,false
2026-07-08T08:02:30.000Z,18,0,18,0,false,false
2026-07-08T08:05:00.000Z,75,53,18,0,true,false
2026-07-08T08:07:30.000Z,18,0,18,0,false,false
2026-07-08T08:10:00.000Z,98,31,96,133,true,true
2026-07-08T08:12:30.000Z,18,0,18,0,false,false
2026-07-08T08:15:00.000Z,74,32,18,0,true,false
2026-07-08T08:17:30.000Z,18,0,18,0,false,false
2026-07-08T08:20:00.000Z,75,43,18,0,true,false
2026-07-08T08:22:30.000Z,18,0,98,129,false,true
2026-07-08T08:25:00.000Z,74,42,18,0,true,false
2026-07-08T08:27:30.000Z,18,0,18,0,false,false
2026-07-08T08:30:00.000Z,73,35,18,0,true,false
2026-07-08T08:32:30.000Z,18,0,18,0,false,false
2026-07-08T08:35:00.000Z,74,32,18,0,true,false
2026-07-08T08:37:30.000Z,18,0,18,0,false,false
2026-07-08T08:40:00.000Z,76,68,96,133,true,true
2026-07-08T08:42:30.000Z,18,0,18,0,false,false
2026-07-08T08:45:00.000Z,75,31,18,0,true,false
2026-07-08T08:47:30.000Z,18,0,18,0,false,false
2026-07-08T08:50:00.000Z,72,48,18,0,true,false
2026-07-08T08:52:30.000Z,18,0,18,0,false,false
2026-07-08T08:55:00.000Z,71,81,18,0,true,false
2026-07-08T08:57:30.000Z,18,0,97,122,false,true
2026-07-08T09:00:00.000Z,70,60,18,0,true,false
2026-07-08T09:02:30.000Z,18,0,18,0,false,false
2026-07-08T09:05:00.000Z,76,53,18,0,true,false
2026-07-08T09:07:30.000Z,18,0,18,0,false,false
2026-07-08T09:10:00.000Z,75,58,18,0,true,false
2026-07-08T09:12:30.000Z,18,0,96,116,false,true
2026-07-08T09:15:00.000Z,75,45,18,0,true,false
2026-07-08T09:17:30.000Z,18,0,18,0,false,false
2026-07-08T09:20:00.000Z,74,36,18,0,true,false
2026-07-08T09:22:30.000Z,18,0,18,0,false,false
2026-07-08T09:25:00.000Z,77,47,18,0,true,false
2026-07-08T09:27:30.000Z,18,0,98,116,false,true
2026-07-08T09:30:00.000Z,79,55,18,0,true,false
2026-07-08T09:32:30.000Z,18,0,18,0,false,false
2026-07-08T09:35:00.000Z,77,47,18,0,true,false
2026-07-08T09:37:30.000Z,18,0,18,0,false,false
2026-07-08T09:40:00.000Z,77,50,18,0,true,false
2026-07-08T09:42:30.000Z,18,0,18,0,false,false
2026-07-08T09:45:00.000Z,79,32,18,0,true,false
2026-07-08T09:47:30.000Z,18,0,18,0,false,false
2026-07-08T09:50:00.000Z,76,48,18,0,true,false
2026-07-08T09:52:30.000Z,18,0,18,0,false,false
2026-07-08T09:55:00.000Z,75,41,18,0,true,false
2026-07-08T09:57:30.000Z,18,0,18,0,false,false
2026-07-08T10:00:00.000Z,77,37,18,0,true,false
2026-07-08T10:02:30.000Z,18,0,18,0,false,false
2026-07-08T10:05:00.000Z,82,51,96,123,true,true
2026-07-08T10:07:30.000Z,18,0,18,0,false,false
2026-07-08T10:10:00.000Z,82,45,18,0,true,false
2026-07-08T10:12:30.000Z,18,0,18,0,false,false
2026-07-08T10:15:00.000Z,78,44,18,0,true,false
2026-07-08T10:17:30.000Z,18,0,18,0,false,false
2026-07-08T10:20:00.000Z,76,38,18,0,true,false
2026-07-08T10:22:30.000Z,18,0,96,126,false,true
2026-07-08T10:25:00.000Z,80,49,18,0,true,false
2026-07-08T10:27:30.000Z,18,0,18,0,false,false
2026-07-08T10:30:00.000Z,77,39,18,0,true,false
2026-07-08T10:32:30.000Z,18,0,98,121,false,true
2026-07-08T10:35:00.000Z,76,52,18,0,true,false
2026-07-08T10:37:30.000Z,18,0,18,0,false,false
2026-07-08T10:40:00.000Z,77,52,18,0,true,false
2026-07-08T10:42:30.000Z,18,0,18,0,false,false
2026-07-08T10:45:00.000Z,80,30,18,0,true,false
2026-07-08T10:47:30.000Z,18,0,98,121,false,true
2026-07-08T10:50:00.000Z,79,39,18,0,true,false
2026-07-08T10:52:30.000Z,18,0,18,0,false,false
2026-07-08T10:55:00.000Z,75,49,18,0,true,false
2026-07-08T10:57:30.000Z,18,0,18,0,false,false
2026-07-08T11:00:00.000Z,74,40,18,0,true,false
2026-07-08T11:02:30.000Z,18,0,96,120,false,true
2026-07-08T11:05:00.000Z,71,45,18,0,true,false
2026-07-08T11:07:30.000Z,18,0,18,0,false,false
2026-07-08T11:10:00.000Z,74,61,18,0,true,false
2026-07-08T11:12:30.000Z,18,0,18,0,false,false
2026-07-08T11:15:00.000Z,79,45,18,0,true,false
2026-07-08T11:17:30.000Z,18,0,94,115,false,true
2026-07-08T11:20:00.000Z,82,39,18,0,true,false
2026-07-08T11:22:30.000Z,18,0,18,0,false,false
2026-07-08T11:25:00.000Z,72,56,18,0,true,false
2026-07-08T11:27:30.000Z,18,0,18,0,false,false
2026-07-08T11:30:00.000Z,81,37,98,128,true,true
2026-07-08T11:32:30.000Z,18,0,18,0,false,false
2026-07-08T11:35:00.000Z,82,33,18,0,true,false
2026-07-08T11:37:30.000Z,18,0,18,0,false,false
2026-07-08T11:40:00.000Z,82,38,18,0,true,false
2026-07-08T11:42:30.000Z,18,0,18,0,false,false
2026-07-08T11:45:00.000Z,81,43,98,125,true,true
2026-07-08T11:47:30.000Z,18,0,18,0,false,false
2026-07-08T11:50:00.000Z,79,26,18,0,true,false
2026-07-08T11:52:30.000Z,18,0,18,0,false,false
2026-07-08T11:55:00.000Z,83,49,18,0,true,false
2026-07-08T11:57:30.000Z,18,0,95,131,false,true
2026-07-08T12:00:00.000Z,76,39,18,0,true,false
2026-07-08T12:02:30.000Z,18,0,18,0,false,false
2026-07-08T12:05:00.000Z,78,52,18,0,true,false
2026-07-08T12:07:30.000Z,18,0,18,0,false,false
2026-07-08T12:10:00.000Z,78,30,18,0,true,false
2026-07-08T12:12:30.000Z,18,0,96,134,false,true
2026-07-08T12:15:00.000Z,81,40,18,0,true,false
2026-07-08T12:17:30.000Z,18,0,18,0,false,false
2026-07-08T12:20:00.000Z,79,37,18,0,true,false
2026-07-08T12:22:30.000Z,18,0,18,0,false,false
2026-07-08T12:25:00.000Z,83,37,18,0,true,false
2026-07-08T12:27:30.000Z,18,0,98,128,false,true
2026-07-08T12:30:00.000Z,81,36,18,0,true,false
2026-07-08T12:32:30.000Z,18,0,18,0,false,false
2026-07-08T12:35:00.000Z,83,31,18,0,true,false
2026-07-08T12:37:30.000Z,18,0,18,0,false,false
2026-07-08T12:40:00.000Z,83,58,18,0,true,false
2026-07-08T12:42:30.000Z,18,0,96,127,false,true
2026-07-08T12:45:00.000Z,81,54,18,0,true,false
2026-07-08T12:47:30.000Z,18,0,18,0,false,false
2026-07-08T12:50:00.000Z,83,42,18,0,true,false
2026-07-08T12:52:30.000Z,18,0,18,0,false,false
2026-07-08T12:55:00.000Z,78,49,18,0,true,false
2026-07-08T12:57:30.000Z,18,0,96,140,false,true
2026-07-08T13:00:00.000Z,81,37,18,0,true,false
2026-07-08T13:02:30.000Z,18,0,18,0,false,false
2026-07-08T13:05:00.000Z,78,42,18,0,true,false
2026-07-08T13:07:30.000Z,18,0,18,0,false,false
2026-07-08T13:10:00.000Z,86,42,18,0,true,false
2026-07-08T13:12:30.000Z,18,0,99,125,false,true
2026-07-08T13:15:00.000Z,80,51,18,0,true,false
2026-07-08T13:17:30.000Z,18,0,18,0,false,false
2026-07-08T13:20:00.000Z,78,49,18,0,true,false
2026-07-08T13:22:30.000Z,18,0,18,0,false,false
2026-07-08T13:25:00.000Z,84,39,18,0,true,false
2026-07-08T13:27:30.000Z,18,0,18,0,false,false
2026-07-08T13:30:00.000Z,81,56,18,0,true,false
2026-07-08T13:32:30.000Z,18,0,97,135,false,true
2026-07-08T13:35:00.000Z,79,35,18,0,true,false
2026-07-08T13:37:30.000Z,18,0,18,0,false,false
2026-07-08T13:40:00.000Z,85,37,18,0,true,false
2026-07-08T13:42:30.000Z,18,0,18,0,false,false
2026-07-08T13:45:00.000Z,77,62,18,0,true,false
2026-07-08T13:47:30.000Z,18,0,18,0,false,false
2026-07-08T13:50:00.000Z,84,29,95,130,true,true
2026-07-08T13:52:30.000Z,18,0,18,0,false,false
2026-07-08T13:55:00.000Z,86,40,18,0,true,false
2026-07-08T13:57:30.000Z,18,0,18,0,false,false
2026-07-08T14:00:00.000Z,85,74,18,0,true,false
2026-07-08T14:02:30.000Z,18,0,18,0,false,false
2026-07-08T14:05:00.000Z,80,63,18,0,true,false
2026-07-08T14:07:30.000Z,18,0,97,136,false,true
2026-07-08T14:10:00.000Z,77,53,18,0,true,false
2026-07-08T14:12:30.000Z,18,0,18,0,false,false
2026-07-08T14:15:00.000Z,80,32,18,0,true,false
2026-07-08T14:17:30.000Z,18,0,18,0,false,false
2026-07-08T14:20:00.000Z,80,36,18,0,true,false
2026-07-08T14:22:30.000Z,18,0,18,0,false,false
2026-07-08T14:25:00.000Z,83,44,97,129,true,true
2026-07-08T14:27:30.000Z,18,0,18,0,false,false
2026-07-08T14:30:00.000Z,81,54,18,0,true,false
2026-07-08T14:32:30.000Z,18,0,18,0,false,false
2026-07-08T14:35:00.000Z,78,34,18,0,true,false
2026-07-08T14:37:30.000Z,18,0,18,0,false,false
2026-07-08T14:40:00.000Z,88,33,18,0,true,false
2026-07-08T14:42:30.000Z,18,0,95,123,false,true
2026-07-08T14:45:00.000Z,77,43,18,0,true,false
2026-07-08T14:47:30.000Z,18,0,18,0,false,false
2026-07-08T14:50:00.000Z,86,59,18,0,true,false
2026-07-08T14:52:30.000Z,18,0,18,0,false,false
2026-07-08T14:55:00.000Z,82,34,18,0,true,false
2026-07-08T14:57:30.000Z,18,0,95,125,false,true
2026-07-08T15:00:00.000Z,82,44,18,0,true,false
2026-07-08T15:02:30.000Z,18,0,18,0,false,false
2026-07-08T15:05:00.000Z,78,50,18,0,true,false
2026-07-08T15:07:30.000Z,18,0,18,0,false,false
2026-07-08T15:10:00.000Z,85,46,18,0,true,false
2026-07-08T15:12:30.000Z,18,0,98,130,false,true
2026-07-08T15:15:00.000Z,78,44,18,0,true,false
2026-07-08T15:17:30.000Z,18,0,18,0,false,false
2026-07-08T15:20:00.000Z,18,0,18,0,false,false
2026-07-08T15:22:30.000Z,18,0,18,0,false,false
2026-07-08T15:25:00.000Z,18,0,18,0,false,false
2026-07-08T15:27:30.000Z,18,0,18,0,false,false
2026-07-08T15:30:00.000Z,83,37,18,0,true,false
2026-07-08T15:32:30.000Z,18,0,18,0,false,false
2026-07-08T15:35:00.000Z,83,29,18,0,true,false
2026-07-08T15:37:30.000Z,18,0,18,0,false,false
2026-07-08T15:40:00.000Z,79,54,18,0,true,false
2026-07-08T15:42:30.000Z,18,0,18,0,false,false
2026-07-08T15:45:00.000Z,84,40,18,0,true,false
2026-07-08T15:47:30.000Z,18,0,18,0,false,false
2026-07-08T15:50:00.000Z,78,42,18,0,true,false
2026-07-08T15:52:30.000Z,18,0,18,0,false,false
2026-07-08T15:55:00.000Z,76,42,97,131,true,true
2026-07-08T15:57:30.000Z,18,0,18,0,false,false
2026-07-08T16:00:00.000Z,76,46,18,0,true,false
2026-07-08T16:02:30.000Z,18,0,18,0,false,false
2026-07-08T16:05:00.000Z,79,37,18,0,true,false
2026-07-08T16:07:30.000Z,18,0,18,0,false,false
2026-07-08T16:10:00.000Z,87,32,96,132,true,true
2026-07-08T16:12:30.000Z,18,0,18,0,false,false
2026-07-08T16:15:00.000Z,74,71,18,0,true,false
2026-07-08T16:17:30.000Z,18,0,18,0,false,false
2026-07-08T16:20:00.000Z,18,0,18,0,false,false
2026-07-08T16:22:30.000Z,18,0,18,0,false,false
2026-07-08T16:25:00.000Z,80,34,97,130,true,true
2026-07-08T16:27:30.000Z,18,0,18,0,false,false
2026-07-08T16:30:00.000Z,80,42,18,0,true,false
2026-07-08T16:32:30.000Z,18,0,18,0,false,false
2026-07-08T16:35:00.000Z,80,33,18,0,true,false
2026-07-08T16:37:30.000Z,18,0,18,0,false,false
2026-07-08T16:40:00.000Z,83,35,18,0,true,false
2026-07-08T16:42:30.000Z,18,0,96,130,false,true
2026-07-08T16:45:00.000Z,84,28,18,0,true,false
2026-07-08T16:47:30.000Z,18,0,18,0,false,false
2026-07-08T16:50:00.000Z,82,43,18,0,true,false
2026-07-08T16:52:30.000Z,18,0,96,125,false,true
2026-07-08T16:55:00.000Z,80,27,18,0,true,false
2026-07-08T16:57:30.000Z,18,0,18,0,false,false
2026-07-08T17:00:00.000Z,84,42,18,0,true,false
2026-07-08T17:02:30.000Z,18,0,18,0,false,false
2026-07-08T17:05:00.000Z,84,34,18,0,true,false
2026-07-08T17:07:30.000Z,18,0,97,138,false,true
2026-07-08T17:10:00.000Z,83,35,18,0,true,false
2026-07-08T17:12:30.000Z,18,0,18,0,false,false
2026-07-08T17:15:00.000Z,81,60,18,0,true,false
2026-07-08T17:17:30.000Z,18,0,18,0,false,false
2026-07-08T17:20:00.000Z,81,42,96,137,true,true
2026-07-08T17:22:30.000Z,18,0,18,0,false,false
2026-07-08T17:25:00.000Z,82,38,18,0,true,false
2026-07-08T17:27:30.000Z,18,0,18,0,false,false
2026-07-08T17:30:00.000Z,81,58,18,0,true,false
2026-07-08T17:32:30.000Z,18,0,18,0,false,false
2026-07-08T17:35:00.000Z,81,38,18,0,true,false
2026-07-08T17:37:30.000Z,18,0,98,130,false,true
2026-07-08T17:40:00.000Z,80,40,18,0,true,false
2026-07-08T17:42:30.000Z,18,0,18,0,false,false
2026-07-08T17:45:00.000Z,81,27,18,0,true,false
2026-07-08T17:47:30.000Z,18,0,18,0,false,false
2026-07-08T17:50:00.000Z,83,39,97,127,true,true
2026-07-08T17:52:30.000Z,18,0,18,0,false,false
2026-07-08T17:55:00.000Z,78,48,18,0,true,false
2026-07-08T17:57:30.000Z,18,0,18,0,false,false
2026-07-08T18:00:00.000Z,78,26,97,121,true,true
2026-07-08T18:02:30.000Z,18,0,18,0,false,false
2026-07-08T18:05:00.000Z,80,41,18,0,true,false
2026-07-08T18:07:30.000Z,18,0,18,0,false,false
2026-07-08T18:10:00.000Z,81,34,18,0,true,false
2026-07-08T18:12:30.000Z,18,0,18,0,false,false
2026-07-08T18:15:00.000Z,107,24,96,128,true,true
2026-07-08T18:17:30.000Z,18,0,18,0,false,false
2026-07-08T18:20:00.000Z,76,42,18,0,true,false
2026-07-08T18:22:30.000Z,18,0,18,0,false,false
2026-07-08T18:25:00.000Z,81,44,18,0,true,false
2026-07-08T18:27:30.000Z,18,0,18,0,false,false
2026-07-08T18:30:00.000Z,78,42,18,0,true,false
2026-07-08T18:32:30.000Z,18,0,96,121,false,true
2026-07-08T18:35:00.000Z,107,30,18,0,true,false
2026-07-08T18:37:30.000Z,18,0,18,0,false,false
2026-07-08T18:40:00.000Z,77,39,18,0,true,false
2026-07-08T18:42:30.000Z,18,0,18,0,false,false
2026-07-08T18:45:00.000Z,79,41,18,0,true,false
2026-07-08T18:47:30.000Z,18,0,18,0,false,false
2026-07-08T18:50:00.000Z,77,48,18,0,true,false
2026-07-08T18:52:30.000Z,18,0,18,0,false,false
2026-07-08T18:55:00.000Z,77,38,18,0,true,false
2026-07-08T18:57:30.000Z,18,0,18,0,false,false
2026-07-08T19:00:00.000Z,74,60,18,0,true,false
2026-07-08T19:02:30.000Z,18,0,18,0,false,false
2026-07-08T19:05:00.000Z,81,34,18,0,true,false
2026-07-08T19:07:30.000Z,18,0,18,0,false,false
2026-07-08T19:10:00.000Z,77,49,18,0,true,false
2026-07-08T19:12:30.000Z,18,0,18,0,false,false
2026-07-08T19:15:00.000Z,75,32,18,0,true,false
2026-07-08T19:17:30.000Z,18,0,18,0,false,false
2026-07-08T19:20:00.000Z,73,29,18,0,true,false
2026-07-08T19:22:30.000Z,18,0,18,0,false,false
2026-07-08T19:25:00.000Z,79,50,98,129,true,true
2026-07-08T19:27:30.000Z,18,0,18,0,false,false
2026-07-08T19:30:00.000Z,75,50,18,0,true,false
2026-07-08T19:32:30.000Z,18,0,18,0,false,false
2026-07-08T19:35:00.000Z,77,35,97,127,true,true
2026-07-08T19:37:30.000Z,18,0,18,0,false,false
2026-07-08T19:40:00.000Z,72,69,18,0,true,false
2026-07-08T19:42:30.000Z,18,0,18,0,false,false
2026-07-08T19:45:00.000Z,82,53,18,0,true,false
2026-07-08T19:47:30.000Z,18,0,97,127,false,true
2026-07-08T19:50:00.000Z,78,28,18,0,true,false
