time,batteryPercent,steps,activeSeconds,temperaturesC
2026-07-04T11:45:00.000Z,46,1208,325,33.1;33.4;32.7;33.0;33.0;32.9;32.8;33.2;33.4;33.1;33.0;33.0;32.9;33.4;33.5
2026-07-04T12:00:00.000Z,45,2,26,33.3;33.5;33.4;32.6;33.4;33.7;33.5;33.1;33.2;33.8;32.7;33.4;33.5;33.5;33.4
2026-07-04T12:15:00.000Z,44,18,56,33.0;33.0;33.3;33.1;32.6;32.6;33.1;32.7;32.9;33.2;33.3;33.3;33.6;33.1;33.1
2026-07-04T12:30:00.000Z,43,122,280,33.0;32.6;33.5;33.5;33.9;33.3;33.4;33.0;33.2;32.1;33.4;33.7;33.5;33.4;33.3
2026-07-04T12:45:00.000Z,42,12,46,33.5;33.3;32.6;33.0;33.0;33.0;33.0;32.5;32.8;33.5;32.7;32.7;33.1;33.0;33.2
2026-07-04T13:00:00.000Z,41,14,35,33.0;33.5;32.9;33.4;32.5;33.7;33.2;33.7;33.1;32.9;33.1;33.4;33.6;33.4;33.3
2026-07-04T13:15:00.000Z,41,51,43,33.2;33.4;33.4;33.4;33.1;33.0;33.5;34.0;33.0;33.2;33.0;33.4;33.5;34.0;33.0
2026-07-04T13:30:00.000Z,40,35,46,33.5;33.2;32.9;33.1;33.5;33.3;33.5;33.5;33.3;32.9;33.1;33.1;33.6;33.4;32.9
2026-07-04T13:45:00.000Z,39,39,54,33.0;32.4;34.1;33.1;32.9;33.1;33.5;33.7;33.7;32.8;33.1;33.6;32.8;33.3;33.7
2026-07-04T14:00:00.000Z,38,42,88,32.8;32.0;33.5;33.6;33.2;33.8;33.4;33.3;32.7;32.8;33.4;32.6;32.9;33.3;33.0
2026-07-04T14:15:00.000Z,37,180,275,33.5;33.0;33.7;33.3;33.2;33.5;32.7;32.7;33.1;33.4;33.3;32.8;33.7;33.4;33.3
2026-07-04T14:30:00.000Z,36,249,123,33.6;33.1;33.1;33.2;33.5;33.7;33.3;33.6;33.6;33.1;34.0;33.1;33.3;33.2;32.9
2026-07-04T14:45:00.000Z,35,56,45,33.2;33.5;33.5;32.8;33.0;32.8;33.6;33.1;33.5;33.8;33.2;32.6;33.2;33.1;33.5
2026-07-04T15:00:00.000Z,34,25,9,33.5;33.0;32.7;33.0;33.1;32.8;33.4;33.1;33.4;33.4;33.8;33.4;32.9;33.5;32.8
2026-07-04T15:15:00.000Z,33,32,78,33.1;33.6;33.1;32.7;33.8;33.3;33.2;32.8;32.9;33.4;32.8;32.9;33.3;32.6;32.9
2026-07-04T15:30:00.000Z,32,359,79,33.9;33.5;33.2;33.0;33.2;32.9;33.1;33.0;33.6;33.3;34.1;33.2;33.6;33.9;33.0
2026-07-04T15:45:00.000Z,32,34,15,32.6;33.4;32.5;33.0;33.1;32.8;33.4;33.6;33.2;33.1;32.8;33.2;32.8;33.5;33.1
2026-07-04T16:00:00.000Z,31,48,26,33.7;33.7;33.3;33.0;33.4;33.2;33.6;32.7;33.0;33.4;33.0;32.6;33.0;33.4;33.0
2026-07-04T16:15:00.000Z,30,291,191,33.4;33.6;33.7;33.8;33.0;33.0;33.9;33.4;33.0;33.1;33.4;33.0;33.0;32.9;33.1
2026-07-04T16:30:00.000Z,29,125,124,33.0;33.4;33.4;33.1;33.1;33.3;33.6;33.2;33.3;33.6;32.6;33.1;33.3;33.7;33.3
2026-07-04T16:45:00.000Z,28,39,14,33.9;33.0;33.3;33.5;33.2;33.4;33.1;32.5;32.9;33.5;32.8;33.2;32.8;32.8;33.4
2026-07-04T17:00:00.000Z,27,28,22,33.7;33.4;32.6;33.2;33.5;33.0;32.9;33.0;33.5;33.3;32.8;32.8;33.1;33.5;33.3
2026-07-04T17:15:00.000Z,26,48,9,33.6;32.8;33.4;33.8;33.0;32.4;33.5;32.8;32.5;33.2;33.3;33.3;33.1;33.3;33.4
2026-07-04T17:30:00.000Z,25,9,80,33.8;33.6;32.5;33.4;33.3;33.3;33.4;33.1;33.2;33.2;33.1;32.8;33.9;32.7;33.2
2026-07-04T17:45:00.000Z,24,47,6,32.4;33.1;33.5;33.5;32.5;33.4;33.1;33.6;32.7;32.8;33.5;33.0;34.0;33.0;33.3
2026-07-04T18:00:00.000Z,23,180,108,33.3;33.2;33.2;33.4;33.2;33.5;33.1;33.8;33.2;33.0;32.9;33.2;33.2;33.1;33.6
2026-07-04T18:15:00.000Z,23,54,11,33.5;32.8;32.9;33.0;33.4;33.1;33.0;33.7;32.5;33.7;32.6;33.6;33.1;33.2;33.8
2026-07-04T18:30:00.000Z,22,14,21,33.6;32.8;33.6;33.5;33.0;33.0;33.0;32.7;33.4;33.3;33.7;33.0;33.6;33.0;33.1
2026-07-04T18:45:00.000Z,21,19,68,33.6;33.0;33.0;33.2;32.9;33.0;33.2;33.1;32.9;33.6;33.9;33.7;33.0;33.2;33.6
2026-07-04T19:00:00.000Z,20,42,31,33.4;33.8;32.7;33.0;33.2;33.0;33.4;32.8;33.7;33.1;33.2;33.8;33.6;33.6;32.9
2026-07-04T19:15:00.000Z,19,60,2,32.7;32.4;32.8;33.2;33.3;32.8;33.4;33.2;32.7;33.2;33.3;32.4;33.2;33.0;33.5
2026-07-04T19:30:00.000Z,18,52,70,33.1;32.8;33.2;33.3;33.1;33.1;33.9;33.4;33.4;33.2;33.1;33.1;33.6;33.3;33.2
2026-07-04T19:45:00.000Z,17,267,78,33.3;33.1;33.8;33.2;33.0;33.0;33.5;32.7;33.0;33.5;33.1;33.1;33.4;32.9;32.8
2026-07-04T20:00:00.000Z,16,28,3,33.0;33.5;33.7;33.4;33.1;32.6;33.1;32.8;33.7;33.2;33.3;33.4;32.7;33.2;33.1
2026-07-04T20:15:00.000Z,15,42,74,32.8;32.8;33.1;33.2;33.7;33.6;33.3;33.5;33.4;32.3;33.0;33.1;32.8;33.2;32.7
2026-07-04T20:30:00.000Z,15,6,27,32.7;33.2;33.1;32.8;33.4;33.0;32.4;33.3;33.2;33.6;34.2;33.3;33.4;33.4;33.3
2026-07-04T20:45:00.000Z,15,36,41,33.1;33.4;33.9;33.1;33.4;32.8;33.2;33.2;33.1;33.8;33.0;32.8;33.7;33.1;33.3
2026-07-04T21:00:00.000Z,15,310,242,32.9;33.4;33.4;34.0;33.2;32.7;33.2;33.3;33.2;33.1;34.0;33.9;33.1;33.4;33.3
2026-07-04T21:15:00.000Z,15,12,31,33.3;33.2;32.6;33.3;33.1;33.7;33.8;33.3;32.6;33.2;33.1;33.5;33.4;33.1;33.1
2026-07-04T21:30:00.000Z,15,25,36,33.1;32.8;33.4;33.4;33.3;33.3;32.9;33.3;32.6;33.3;33.3;33.7;32.9;33.6;33.2
2026-07-04T21:45:00.000Z,15,28,60,33.3;33.4;33.7;33.2;32.9;33.2;33.5;32.9;32.7;32.9;33.3;32.9;33.3;32.4;33.6
2026-07-04T22:00:00.000Z,15,0,28,33.3;33.2;33.2;33.1;33.2;33.0;33.4;32.8;33.6;32.8;32.7;33.6;33.5;32.5;32.5
2026-07-04T22:15:00.000Z,15,60,43,33.4;33.5;33.0;32.9;32.8;33.1;33.1;33.2;32.9;33.1;32.9;33.2;32.7;32.3;33.1
2026-07-04T22:30:00.000Z,15,165,189,32.7;33.6;33.9;33.0;34.0;32.8;33.6;33.3;33.2;32.8;32.8;32.8;33.4;33.7;33.4
2026-07-04T22:45:00.000Z,15,13,75,32.9;33.9;33.3;33.1;33.2;33.3;32.7;32.7;33.6;33.7;33.1;33.2;33.4;33.4;33.4
2026-07-04T23:00:00.000Z,15,8,3,34.1;34.5;34.4;34.6;33.4;34.3;34.5;34.3;34.4;34.2;34.2;34.9;34.4;34.0;34.1
2026-07-04T23:15:00.000Z,15,0,0,34.5;34.6;34.2;34.7;34.5;34.4;34.2;34.4;33.8;34.0;33.7;34.2;34.2;33.9;34.5
2026-07-04T23:30:00.000Z,15,0,0,34.7;34.0;34.5;33.7;34.3;34.1;34.1;33.9;34.1;33.9;34.6;34.2;33.5;34.2;33.9
2026-07-04T23:45:00.000Z,15,3,29,34.5;33.5;34.3;34.5;34.7;34.6;34.3;34.4;34.7;35.0;34.4;33.4;33.5;34.3;34.1
2026-07-05T00:00:00.000Z,15,0,0,33.8;34.5;34.5;34.0;34.3;34.4;34.2;34.5;34.4;34.1;33.9;33.6;34.2;34.4;34.1
2026-07-05T00:15:00.000Z,15,0,0,34.5;34.1;34.0;33.7;34.4;34.1;33.7;34.1;33.4;34.7;34.1;34.4;34.0;34.4;34.2
2026-07-05T00:30:00.000Z,15,5,18,34.3;34.1;34.7;34.3;33.9;34.3;34.4;33.4;34.3;33.6;34.2;33.8;33.5;34.2;34.5
2026-07-05T00:45:00.000Z,15,0,0,35.5;33.8;33.8;34.5;34.5;34.0;34.5;34.2;34.0;34.4;34.1;34.1;34.2;34.3;33.9
2026-07-05T01:00:00.000Z,15,0,0,34.2;34.0;34.2;34.2;34.5;34.0;34.4;34.7;34.7;33.5;33.8;34.6;33.8;34.6;34.0
2026-07-05T01:15:00.000Z,15,0,0,34.8;33.5;33.9;34.3;34.5;33.8;34.2;34.3;34.2;33.9;34.3;34.4;34.0;34.0;34.7
2026-07-05T01:30:00.000Z,15,0,0,34.1;33.6;34.2;34.0;33.5;33.7;34.1;34.2;34.6;33.7;33.8;34.3;34.9;33.9;34.1
2026-07-05T01:45:00.000Z,15,0,0,33.9;34.0;33.9;34.7;34.0;34.3;33.9;34.2;34.3;34.9;33.7;34.5;34.7;34.4;34.2
2026-07-05T02:00:00.000Z,15,0,0,34.4;33.6;34.4;33.7;34.3;34.4;33.8;34.2;33.7;34.9;34.5;33.9;33.9;34.2;34.4
2026-07-05T02:15:00.000Z,15,0,0,33.8;34.1;33.4;34.8;34.4;34.4;34.8;34.2;34.1;34.1;34.3;34.4;33.4;33.7;34.5
2026-07-05T02:30:00.000Z,15,0,0,33.7;34.8;35.1;33.8;34.7;34.4;33.8;33.9;34.2;33.5;34.2;34.5;34.3;34.4;34.3
2026-07-05T02:45:00.000Z,15,0,0,34.6;34.3;34.6;34.2;34.6;34.6;34.5;34.7;34.4;34.7;34.1;33.7;34.6;33.7;33.8
2026-07-05T03:00:00.000Z,15,0,0,34.1;33.8;34.8;34.2;34.2;33.9;34.4;34.3;33.6;33.8;34.2;34.3;34.2;34.2;34.4
2026-07-05T03:15:00.000Z,15,0,0,34.4;34.0;33.9;34.2;34.5;34.4;34.0;33.9;34.0;34.6;33.9;34.4;34.5;34.2;33.6
2026-07-05T03:30:00.000Z,15,0,0,34.1;34.4;34.2;34.2;34.3;33.9;34.7;34.2;33.9;34.4;33.9;34.5;34.1;34.5;34.0
2026-07-05T03:45:00.000Z,15,0,0,34.6;34.8;34.1;34.8;34.2;34.4;34.2;34.3;34.2;34.8;34.2;34.6;34.6;34.1;33.8
2026-07-05T04:00:00.000Z,15,0,0,34.8;33.8;34.3;34.6;34.0;34.3;33.8;33.9;34.3;33.7;34.0;34.7;34.2;33.9;33.7
2026-07-05T04:15:00.000Z,15,0,0,33.5;33.7;33.7;34.0;34.2;34.7;34.4;34.3;34.0;33.4;33.9;34.5;33.8;33.9;34.3
2026-07-05T04:30:00.000Z,15,0,0,34.4;33.9;34.3;34.2;34.0;34.1;34.5;34.3;34.2;34.7;34.2;34.3;34.5;34.2;34.7
2026-07-05T04:45:00.000Z,15,5,17,34.0;34.5;34.4;34.6;34.0;34.0;34.6;33.9;34.1;34.4;33.9;34.6;34.2;34.5;34.4
2026-07-05T05:00:00.000Z,15,0,0,34.8;34.5;34.6;34.4;34.4;34.2;34.4;34.6;34.2;34.6;33.7;33.9;34.4;34.1;34.9
2026-07-05T05:15:00.000Z,15,0,0,34.5;34.2;33.7;33.9;33.9;34.4;34.5;34.3;34.4;34.2;34.6;33.8;34.0;34.0;34.6
2026-07-05T05:30:00.000Z,15,0,0,34.3;34.5;34.0;34.0;34.6;34.0;35.0;35.0;34.4;34.5;34.1;34.1;34.3;33.9;34.5
2026-07-05T05:45:00.000Z,15,0,0,34.4;33.8;34.1;34.2;34.3;34.7;34.1;34.2;34.4;34.4;34.1;34.1;33.8;34.3;33.9
2026-07-05T06:00:00.000Z,15,0,0,33.3;34.2;34.5;34.0;34.3;33.8;34.0;34.3;33.8;34.0;34.5;33.8;34.5;33.9;34.2
2026-07-05T06:15:00.000Z,15,0,0,34.4;33.5;34.1;34.3;34.0;33.7;34.9;34.4;34.6;34.1;33.8;34.0;33.6;34.2;33.8
2026-07-05T06:30:00.000Z,15,0,0,34.0;34.5;34.3;33.7;34.8;33.9;34.2;34.9;34.3;34.1;34.4;34.2;34.0;33.6;34.1
2026-07-05T06:45:00.000Z,15,0,0,34.4;33.7;34.0;34.6;34.4;33.9;34.0;34.3;34.1;33.9;34.0;33.7;34.5;33.5;34.1
2026-07-05T07:00:00.000Z,15,8,84,32.6;33.7;33.5;33.6;32.8;32.7;33.4;32.9;33.2;33.6;33.0;33.8;33.1;33.2;33.4
2026-07-05T07:15:00.000Z,15,1025,381,33.3;33.3;33.4;33.1;33.1;33.0;33.0;33.5;32.6;33.2;33.1;33.7;32.8;32.8;32.8
2026-07-05T07:30:00.000Z,15,25,13,33.0;33.5;33.0;33.9;33.7;33.3;33.0;33.2;33.0;32.7;32.5;33.2;33.6;33.0;33.1
2026-07-05T07:45:00.000Z,15,276,119,33.2;33.1;32.5;33.5;33.0;33.0;32.8;33.4;33.4;33.3;33.6;33.4;33.3;33.2;33.4
2026-07-05T08:00:00.000Z,15,30,29,33.5;33.2;33.0;32.9;33.1;32.7;32.8;33.1;34.0;33.1;33.5;33.6;33.5;33.4;33.5
2026-07-05T08:15:00.000Z,15,39,85,32.9;33.3;33.1;33.0;33.5;33.7;33.3;33.1;33.4;32.7;32.9;33.7;33.2;34.0;33.1
2026-07-05T08:30:00.000Z,15,8,83,33.3;33.2;33.3;32.5;33.5;33.1;32.8;33.8;33.1;33.0;33.1;33.1;32.8;32.7;33.2
2026-07-05T08:45:00.000Z,15,92,75,33.4;32.8;33.4;32.6;33.1;33.5;33.7;33.1;33.8;33.3;33.4;33.3;33.9;32.8;32.5
2026-07-05T09:00:00.000Z,15,35,57,33.6;33.4;33.2;33.3;33.8;33.2;33.8;33.1;33.9;33.0;33.0;33.4;33.2;33.3;33.3
2026-07-05T09:15:00.000Z,15,30,34,33.0;33.6;33.1;33.2;33.2;32.5;33.5;33.8;33.3;32.9;33.5;32.6;33.6;33.3;32.9
2026-07-05T09:30:00.000Z,15,17,11,32.6;32.8;33.0;33.4;33.0;33.3;33.7;32.9;33.5;32.3;33.5;32.9;32.9;33.2;33.2
2026-07-05T09:45:00.000Z,15,17,46,33.0;32.8;33.3;33.1;32.8;32.9;32.6;32.7;32.9;33.1;32.7;33.1;33.3;32.9;33.7
2026-07-05T10:00:00.000Z,15,27,84,32.8;33.5;33.4;33.5;32.3;33.4;33.4;32.5;33.5;33.2;32.9;32.8;32.9;33.0;32.7
2026-07-05T10:15:00.000Z,15,272,144,32.7;33.4;34.1;33.2;33.4;32.5;33.1;33.4;33.1;33.6;33.5;34.1;33.0;32.7;32.5
2026-07-05T10:30:00.000Z,15,376,107,33.1;33.5;33.3;33.6;33.1;33.3;33.5;34.0;33.0;33.5;33.7;33.5;32.9;33.5;33.4
2026-07-05T10:45:00.000Z,15,58,89,33.6;33.3;33.3;33.4;33.4;32.3;33.8;33.7;33.7;32.7;32.6;33.5;33.1;33.0;32.7
2026-07-05T11:00:00.000Z,15,49,21,32.9;32.8;33.5;33.3;33.0;33.2;33.2;33.7;33.5;33.2;33.3;33.7;33.4;33.1;33.3
2026-07-05T11:15:00.000Z,15,45,79,33.0;33.3;33.7;33.4;32.9;32.7;32.7;33.1;34.0;33.1;33.4;33.5;33.0;33.4;33.7
2026-07-05T11:30:00.000Z,15,44,41,32.8;32.9;32.6;33.5;33.3;33.1;33.5;33.5;33.5;33.6;33.0;32.9;32.9;33.2;32.7
2026-07-05T11:45:00.000Z,15,36,47,33.4;33.1;33.0;32.9;32.5;33.3;33.3;33.7;33.1;33.5;33.1;33.3;33.2;33.1;33.1
2026-07-05T12:00:00.000Z,15,27,51,34.0;33.0;33.6;33.0;33.5;33.5;33.3;33.4;33.0;32.8;33.1;33.7;33.6;33.9;32.7
2026-07-05T12:15:00.000Z,15,41,90,33.5;33.0;32.8;33.0;33.1;33.8;33.3;32.8;33.0;32.9;33.2;32.9;33.5;33.0;32.7
2026-07-05T12:30:00.000Z,15,50,70,33.4;33.1;33.7;33.1;33.1;33.4;32.7;33.1;33.4;33.0;32.5;32.7;33.1;33.7;33.3
2026-07-05T12:45:00.000Z,15,909,447,33.6;32.7;33.2;33.2;33.5;32.9;33.4;33.6;33.3;33.2;32.8;32.9;33.6;33.3;33.2
2026-07-05T13:00:00.000Z,15,1257,347,33.1;33.0;33.5;33.7;33.3;33.0;32.7;33.0;33.4;32.8;33.0;33.1;33.6;33.1;33.8
2026-07-05T13:15:00.000Z,15,58,56,33.2;33.5;33.2;33.3;33.4;33.1;33.6;33.2;33.2;32.8;33.1;32.9;33.4;33.2;33.2
2026-07-05T13:30:00.000Z,15,47,78,33.5;33.5;33.2;32.6;33.0;33.4;33.7;33.2;33.3;33.3;33.0;32.9;32.8;33.7;33.2
2026-07-05T13:45:00.000Z,15,45,58,33.4;34.0;33.1;32.9;33.0;32.3;32.8;33.4;33.6;33.3;33.8;32.3;32.9;33.6;33.3
2026-07-05T14:00:00.000Z,15,15,60,32.8;33.1;33.3;33.8;33.2;33.4;33.5;33.1;33.7;33.5;32.7;33.6;32.9;33.6;33.2
2026-07-05T14:15:00.000Z,15,168,174,33.0;33.5;33.8;33.2;32.9;33.5;33.3;33.3;33.4;33.1;33.4;33.2;32.9;33.4;33.4
2026-07-05T14:30:00.000Z,15,57,37,32.8;33.9;33.2;33.6;33.4;33.5;33.5;33.4;33.1;34.0;33.2;33.1;33.1;33.8;32.8
2026-07-05T14:45:00.000Z,15,39,40,32.8;33.1;32.3;32.8;32.4;33.6;33.6;33.3;33.6;33.4;33.4;32.8;33.5;33.6;33.0
2026-07-05T15:00:00.000Z,15,17,30,32.9;33.4;33.1;33.5;33.2;32.7;33.0;33.2;33.4;33.1;33.2;33.2;33.6;32.7;33.4
2026-07-05T15:15:00.000Z,15,232,125,33.0;33.1;33.5;33.0;32.8;32.8;33.2;33.5;32.9;33.9;33.3;33.7;33.7;32.6;32.9
2026-07-05T15:30:00.000Z,15,19,45,32.7;33.1;33.4;32.6;33.4;32.6;32.7;33.1;32.7;33.4;33.8;33.5;33.0;33.4;32.8
2026-07-05T15:45:00.000Z,15,1,41,33.4;33.3;33.4;33.4;33.0;33.0;33.7;33.1;33.3;33.4;33.3;33.5;33.6;33.9;32.6
2026-07-05T16:00:00.000Z,15,266,259,33.4;33.1;32.7;33.3;32.9;33.4;33.4;33.8;33.4;32.3;33.0;32.9;34.0;33.1;33.0
2026-07-05T16:15:00.000Z,15,53,71,33.6;33.3;33.1;33.3;33.5;33.0;33.0;32.8;34.2;33.3;33.8;33.2;33.5;33.5;33.9
2026-07-05T16:30:00.000Z,15,1,72,32.3;33.2;34.0;33.3;33.3;33.4;33.1;32.8;33.1;33.1;33.2;33.9;33.4;33.2;32.6
2026-07-05T16:45:00.000Z,15,37,62,33.3;32.8;32.6;33.0;33.0;33.2;33.7;33.5;33.0;33.8;33.3;32.8;32.9;32.7;33.2
2026-07-05T17:00:00.000Z,15,5,74,33.7;32.4;33.5;33.9;33.3;32.9;32.7;33.1;33.4;33.1;32.3;33.4;32.7;33.4;32.8
2026-07-05T17:15:00.000Z,15,42,47,33.2;33.2;33.1;33.1;33.0;33.0;33.4;32.9;33.1;33.5;33.2;33.2;33.2;33.1;33.7
2026-07-05T17:30:00.000Z,15,52,27,33.2;32.8;33.4;32.7;33.1;33.3;33.6;32.6;33.2;32.7;33.5;33.1;33.0;33.5;32.9
2026-07-05T17:45:00.000Z,15,3,70,33.1;33.9;33.4;33.9;33.4;33.3;33.8;33.1;33.6;33.9;33.1;33.5;33.3;33.3;33.0
2026-07-05T18:00:00.000Z,15,25,32,33.7;33.0;32.9;33.3;33.4;33.1;33.3;32.5;32.8;33.1;32.8;33.4;32.9;33.5;33.2
2026-07-05T18:15:00.000Z,15,175,191,33.2;33.1;32.8;33.5;33.2;32.8;33.5;33.1;33.0;33.0;33.5;33.3;33.3;33.3;32.4
2026-07-05T18:30:00.000Z,15,46,76,33.7;33.4;33.0;33.4;33.1;33.1;33.2;33.1;33.3;33.2;33.1;33.1;33.3;33.1;33.0
2026-07-05T18:45:00.000Z,15,113,168,33.0;33.1;33.2;34.0;33.0;33.3;33.5;32.9;33.1;33.2;33.7;33.0;33.9;33.3;33.4
2026-07-05T19:00:00.000Z,15,38,58,33.0;32.4;32.9;33.0;33.2;33.5;33.6;33.5;33.3;33.4;33.7;33.5;33.1;33.1;33.4
2026-07-05T19:15:00.000Z,15,28,20,33.2;33.1;33.4;33.7;33.3;33.4;32.9;33.8;33.8;33.2;33.2;32.9;33.0;33.5;33.4
2026-07-05T19:30:00.000Z,15,21,63,33.6;32.7;33.5;33.0;33.1;33.1;33.3;33.5;33.0;32.7;33.0;33.4;33.3;33.2;32.9
2026-07-05T19:45:00.000Z,15,34,77,33.5;33.6;33.0;33.1;33.4;32.9;32.9;32.5;32.7;33.2;33.0;33.2;32.9;33.3;32.8
2026-07-05T20:00:00.000Z,45,0,0,24.6;24.3;24.5;23.7;24.1;23.6;24.0;24.2;24.3;24.0;23.9;23.7;23.8;23.6;24.5
2026-07-05T20:15:00.000Z,75,0,0,24.3;23.3;24.1;24.0;24.8;24.0;23.0;24.4;24.1;23.3;23.9;24.3;23.6;24.1;24.5
2026-07-05T20:30:00.000Z,100,0,0,23.7;24.1;23.7;24.5;23.9;24.0;24.6;23.5;24.0;24.1;23.9;24.0;23.9;24.2;23.9
2026-07-05T20:45:00.000Z,100,0,0,23.7;23.5;23.9;23.6;24.3;23.5;24.1;23.6;23.8;23.9;23.5;24.0;24.1;24.2;24.0
2026-07-05T21:00:00.000Z,99,282,204,33.6;33.8;32.7;33.0;32.7;32.7;33.4;33.3;33.0;33.8;33.4;33.3;33.3;33.1;32.7
2026-07-05T21:15:00.000Z,98,39,72,33.2;32.8;33.9;33.2;33.2;32.6;33.1;33.3;32.9;33.1;33.5;33.7;32.7;33.4;32.6
2026-07-05T21:30:00.000Z,97,12,69,33.0;33.3;32.8;33.5;33.0;33.1;33.6;33.4;33.3;33.4;33.7;33.0;33.0;33.6;32.9
2026-07-05T21:45:00.000Z,96,26,7,33.2;33.3;32.9;33.8;32.7;33.4;33.2;33.0;33.4;33.0;33.5;33.1;33.3;33.4;34.1
2026-07-05T22:00:00.000Z,95,8,1,33.2;33.0;33.3;33.4;33.2;33.3;33.5;33.1;33.8;33.4;33.1;33.3;33.1;33.2;32.9
2026-07-05T22:15:00.000Z,95,48,57,33.3;33.6;33.2;33.1;33.6;33.6;32.9;33.2;33.9;32.9;33.1;33.3;33.5;32.3;33.3
2026-07-05T22:30:00.000Z,94,146,65,33.0;33.0;33.2;32.7;33.5;33.3;32.9;32.4;33.2;33.7;32.7;33.2;32.5;33.7;33.4
2026-07-05T22:45:00.000Z,93,47,83,33.1;33.4;33.6;33.1;33.5;33.3;33.4;32.8;32.4;33.2;32.8;33.8;33.9;33.1;33.6
2026-07-05T23:00:00.000Z,92,0,0,34.2;34.4;34.0;33.8;34.4;34.2;34.4;33.6;34.3;34.7;34.5;34.4;34.0;34.1;34.8
2026-07-05T23:15:00.000Z,91,0,0,34.1;33.9;34.3;34.6;34.7;34.0;34.3;35.1;34.4;33.9;34.1;34.5;33.6;34.1;34.2
2026-07-05T23:30:00.000Z,90,0,0,34.3;34.3;34.5;34.5;34.2;34.3;34.0;34.6;34.6;34.1;34.6;33.7;34.1;34.4;34.6
2026-07-05T23:45:00.000Z,89,0,0,34.6;34.5;34.0;34.2;34.4;34.5;35.1;34.1;34.4;35.1;33.8;34.6;34.0;33.1;34.6
2026-07-06T00:00:00.000Z,88,0,0,34.2;34.0;34.2;34.4;34.0;33.9;33.6;34.8;34.3;33.7;34.4;34.8;34.5;34.3;34.3
2026-07-06T00:15:00.000Z,87,0,0,33.8;34.3;34.4;33.9;34.7;34.1;33.8;35.2;34.3;34.5;34.8;34.2;33.9;34.0;33.9
2026-07-06T00:30:00.000Z,86,5,13,34.2;33.8;34.3;34.2;34.8;34.3;34.0;34.9;34.8;33.8;33.5;34.8;34.3;34.4;34.5
2026-07-06T00:45:00.000Z,86,0,0,34.1;34.3;34.5;33.7;34.3;35.1;34.1;34.1;34.4;34.2;34.5;34.5;34.4;34.5;34.5
2026-07-06T01:00:00.000Z,85,0,0,34.5;33.9;33.8;33.7;33.5;34.4;34.3;34.2;34.3;34.4;34.0;34.9;34.3;34.0;34.5
2026-07-06T01:15:00.000Z,84,11,35,33.8;34.4;34.3;33.9;34.1;34.1;34.4;34.0;34.2;34.2;34.2;34.0;34.7;33.7;33.6
2026-07-06T01:30:00.000Z,83,0,0,34.2;34.9;34.1;34.3;34.2;34.3;34.8;34.3;34.2;34.1;34.7;34.8;34.4;34.0;34.0
2026-07-06T01:45:00.000Z,82,0,0,34.7;33.7;34.0;34.2;33.9;34.2;34.4;34.3;34.1;34.6;33.7;34.1;33.8;35.0;34.6
2026-07-06T02:00:00.000Z,81,8,14,34.1;34.2;34.7;34.5;34.5;34.6;33.8;34.3;34.2;34.1;34.2;34.1;33.7;34.1;33.9
2026-07-06T02:15:00.000Z,80,0,0,34.4;34.2;34.5;34.2;34.0;34.5;34.2;33.8;34.2;33.9;34.4;34.8;34.8;34.2;34.1
2026-07-06T02:30:00.000Z,79,0,0,33.9;33.8;34.5;34.6;34.3;34.5;34.3;34.1;34.3;33.9;34.3;34.4;33.9;34.8;33.9
2026-07-06T02:45:00.000Z,78,0,0,33.7;33.9;34.6;34.5;34.2;33.8;34.4;34.3;34.3;33.5;34.2;34.2;34.2;34.6;34.3
2026-07-06T03:00:00.000Z,77,7,5,34.4;34.1;33.9;33.8;33.7;34.7;34.2;34.2;34.3;34.4;33.8;33.7;34.9;34.2;34.3
2026-07-06T03:15:00.000Z,77,0,0,34.0;33.1;34.2;34.0;34.7;34.4;34.3;34.4;35.1;34.8;33.9;34.2;34.4;34.1;34.1
2026-07-06T03:30:00.000Z,76,0,0,34.8;33.9;33.8;34.3;33.8;34.1;33.9;34.0;34.0;34.2;34.2;33.8;34.3;34.5;34.4
2026-07-06T03:45:00.000Z,75,0,0,33.9;34.4;34.4;34.7;34.5;33.9;34.7;34.4;34.6;34.4;34.3;34.1;34.4;34.3;33.9
2026-07-06T04:00:00.000Z,74,2,31,33.7;34.1;34.5;34.3;34.4;34.0;34.1;34.1;34.6;34.2;34.6;33.7;35.0;34.0;34.2
2026-07-06T04:15:00.000Z,73,0,0,34.1;34.0;33.6;34.3;34.9;34.0;34.7;35.0;34.4;34.0;33.7;33.9;34.6;34.7;34.6
2026-07-06T04:30:00.000Z,72,0,0,34.0;34.0;33.8;34.3;35.0;34.2;34.1;33.2;33.9;34.2;34.0;33.6;34.0;33.8;34.4
2026-07-06T04:45:00.000Z,71,0,0,34.8;34.4;34.2;34.2;33.9;33.9;34.2;34.5;34.4;34.3;34.7;34.1;33.8;34.6;33.9
2026-07-06T05:00:00.000Z,70,3,33,34.6;34.6;34.6;35.0;34.9;34.8;34.2;34.3;34.9;34.7;34.0;34.0;34.3;34.9;34.2
2026-07-06T05:15:00.000Z,69,0,0,34.2;33.5;34.5;34.7;34.2;34.5;34.0;34.6;33.9;34.6;34.4;34.8;34.7;34.5;33.8
2026-07-06T05:30:00.000Z,68,7,16,35.0;33.8;33.7;34.5;33.8;34.4;34.2;34.5;34.8;34.5;35.0;34.0;34.3;33.9;33.6
